order_id,order_line,order_date,customer_code,product_code,quantity,unit_price,discount_pct,payment_method,order_status,data_spedizione,data_consegna,corriere,costo_spedizione,totale_riga
ORD000090,1,2023-01-13,CUST00425,401003,1,11.12,0.0,  Carta di credito  ,Consegnato,2023-01-15,2023-01-23,EuroLogistics,6.21,11.12
ORD000091,1,2023-01-13,CUST00229,201003,1,36.6,0.0,Carta di credito,Consegnato,2023-01-14,2023-01-17,Corriere Nazionale,3.75,36.6
ORD000091,2,2023-01-13,CUST00229,103007,1,380.3,0.0,  Carta di credito  ,CONSEGNATO,2023-01-14,2023-01-17,Corriere Nazionale,3.75,380.3
ORD000091,3,2023-01-13,CUST00229,201004,2,19.83,0.0,Carta di credito,Consegnato,14-01-2023,2023-01-17,Corriere Nazionale,3.75,39.66
ORD000092,1,2023-01-14,CUST00529,401003,1,"11,12",0.0,Carta di credito,Annullato,,,,,11.12
ORD000092,2,2023-01-14,CUST00529,503001,-1,10.71,0.0,Carta di credito,Annullato,,,,,10.71
ORD000092,3,2023-01-14,CUST00529,103005,1,210.09,0.0,Carta di credito,Annullato,,,,,210.09
ORD000093,1,2023-01-14,CUST00407,401003,2,11.12,0.0,Carta di credito,Consegnato,2023-01-16,2023-02-05,Global Shipping,11.42,22.24
ORD000094,1,2023-01-14,CUST00374,301003,1,75.06,0.0,Bonifico bancario,CONSEGNATO,2023-01-16,2023-01-18,Corriere Nazionale,5.56,75.06
ORD000094,2,2023-01-14,CUST00374,503001,1,10.71,0.0,Bonifico bancario,Consegnato,2023-01-16,2023-01-18,Corriere Nazionale,5.56,10.71
ORD000094,3,2023-01-14,CUST00374,302003,1,142.93,0.0,Bonifico bancario,Consegnato,16-01-2023,2023-01-18,Corriere Nazionale,5.56,142.93
ORD000095,1,2023-01-14,CUST00604,301004,1,86.42,0.0,Bonifico bancario,consegnato,2023-01-19,2023-02-01,Global Shipping,11.39,86.42
ORD000095,2,2023-01-14,CUST00604,301002,1,109.11,0.0,BONIFICO BANCARIO,Consegnato,2023-01-19,2023-02-01,Global Shipping,11.39,109.11
ORD000096,1,2023-01-14,CUST00323,602001,1,15.15,0.0,PayPal,Consegnato,2023-01-16,2023-01-26,global shipping,15.05,15.15
ORD000097,1,2023-01-14,CUST00425,601001,1,14.99,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-23,EuroLogistics,9.71,14.99
ORD000097,2,2023-01-14,CUST00425,401003,1,11.12,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-23,EuroLogistics,9.71,11.12
ORD000097,3,2023-01-14,CUST00425,601001,1,14.99,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-23,EuroLogistics,9.71,14.99
ORD000098,1,2023-01-14,CUST00323,602006,2,30.16,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-28,Global Shipping,13.22,60.32
ORD000098,2,2023-01-14,CUST00323,602001,3,15.15,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-28,Global Shipping,13.22,45.45
ORD000098,3,2023-01-14,CUST00323,602003,1,24.77,0.0,Bonifico bancario,consegnato,2023-01-17,2023-01-28,Global Shipping,13.22,24.77
ORD000098,4,2023-01-14,CUST00323,202003,1,40.14,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-28,Global Shipping,13.22,40.14
ORD000099,1,2023-01-15,CUST00485,301007,1,186.34,11.0,Carta di credito,Consegnato,2023-01-16,2023-01-18,Corriere Nazionale,4.51,186.34
ORD000100,1,15-01-2023,CUST00045,401007,2,61.33,0.0,Carta di credito,Consegnato,2023-01-21,2023-01-28,EuroLogistics,10.74,122.66
ORD000100,1,15-01-2023,CUST00045,401007,2,61.33,0.0,Carta di credito,Consegnato,2023-01-21,2023-01-28,EuroLogistics,10.74,122.66
ORD000100,2,2023-01-15,CUST00045,603006,1,23.56,0.0,Carta di credito,Consegnato,2023-01-21,2023-01-28,EuroLogistics,10.74,23.56
ORD000100,3,2023-01-15,CUST00045,401006,1,22.31,0.0,  Carta di credito  ,Consegnato,2023-01-21,2023-01-28,EuroLogistics,10.74,22.31
ORD000100,4,2023-01-15,CUST00045,502004,1,15.76,0.0,Carta di credito,Consegnato,2023-01-21,2023-01-28,eurologistics,10.74,15.76
ORD000101,1,2023-01-15,CUST00080,103007,1,380.3,0.0,Contrassegno,consegnato,2023-01-18,2023-01-20,Corriere Nazionale,4.52,380.3
ORD000101,2,2023-01-15,CUST00080,401003,2,11.12,,contrassegno,Consegnato,2023-01-18,2023-01-20,corriere nazionale,4.52,22.24
ORD000101,3,2023-01-15,CUST00080,103007,1,380.3,0.0,Contrassegno,Consegnato,2023-01-18,2023-01-20,Corriere Nazionale,4.52,380.3
ORD000101,4,2023-01-15,CUST00080,501005,1,47.77,0.0,Contrassegno,Consegnato,2023-01-18,2023-01-20,Corriere Nazionale,4.52,47.77
ORD000102,1,2023-01-15,CUST00085,103007,2,380.3,0.0,  Carta di credito  ,Consegnato,2023-01-16,2023-01-19,Corriere Nazionale,3.04,760.6
ORD000103,1,2023-01-15,CUST00087,103007,1,380.3,,Bonifico bancario,Consegnato,2023-01-17,2023-01-20,Corriere Nazionale,3.91,380.3
ORD000103,2,2023-01-15,CUST00087,601006,1,13.09,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-20,Corriere Nazionale,3.91,13.09
ORD000103,3,2023-01-15,CUST00087,601003,1,33.92,0.0,Bonifico bancario,Consegnato,2023-01-17,2023-01-20,Corriere Nazionale,3.91,33.92
ORD000104,1,2023-01-16,CUST00040,403003,3,34.87,0.0,Bonifico bancario,Annullato,,,,,104.61
ORD000104,2,2023-01-16,CUST00040,  403007  ,1,26.3,0.0,Bonifico bancario,Annullato,,,,,26.3
ORD000105,1,2023-01-16,CUST00595,303007,1,28.22,0.0,Contrassegno,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.7,28.22
ORD000105,2,2023-01-16,CUST00595,301003,-2,75.06,0.0,Contrassegno,Consegnato,2023-01-19,2023-01-22,corriere nazionale,5.7,150.12
ORD000105,3,16/01/2023,CUST00595,601001,2,14.99,0.0,Contrassegno,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.7,29.98
ORD000106,1,2023-01-16,CUST00316,103007,2,380.3,0.0,PayPal,Consegnato,2023-01-17,2023-01-27,Global Shipping,16.99,760.6
ORD000106,2,2023-01-16,CUST00316,103007,2,380.3,0.0,PAYPAL,Consegnato,2023-01-17,2023-01-27,Global Shipping,16.99,760.6
ORD000107,1,2023-01-16,CUST00229,402007,1,223.28,0.0,Carta di credito,Annullato,,,,,223.28
ORD000108,1,2023-01-16,CUST00198,103007,1,380.3,0.0,  Bonifico bancario  ,consegnato,2023-01-20,2023-01-25,EuroLogistics,8.27,380.3
ORD000108,2,2023-01-16,CUST00198,602001,2,15.15,0.0,Bonifico bancario,Consegnato,2023-01-20,2023-01-25,EuroLogistics,8.27,30.3
ORD000109,1,2023-01-16,CUST00030,102001,1,949.88,0.0,PayPal,Consegnato,2023-01-16,2023-01-22,EuroLogistics,10.19,949.88
ORD000110,1,2023-01-17,CUST00624,603008,-2,12.62,0.0,Contrassegno,Consegnato,2023-01-19,2023-01-23,Corriere Nazionale,3.98,25.24
ORD000111,1,2023-01-17,CUST00378,603008,3,12.62,0.0,Carta di credito,Consegnato,2023-01-20,2023-01-28,EuroLogistics,7.06,37.86
ORD000111,2,2023-01-17,CUST00378,503001,1,10.71,0.0,Carta di credito,Consegnato,2023-01-20,2023-01-28,EuroLogistics,7.06,10.71
ORD000112,1,2023-01-17,CUST00624,402007,0,223.28,0.0,Bonifico bancario,CONSEGNATO,2023-01-23,2023-01-25,Corriere Nazionale,5.0,223.28
ORD000112,2,2023-01-17,CUST00624,103006,1,87.81,0.0,Bonifico bancario,Consegnato,23-01-2023,2023-01-25,  Corriere Nazionale  ,5.0,87.81
ORD000113,1,2023-01-18,CUST00211,203003,1,13.39,17.0,Carta di credito,Consegnato,2023-01-20,2023-01-24,Corriere Nazionale,4.68,13.39
ORD000113,2,2023-01-18,CUST00211,203007,1,22.91,0.0,Carta di credito,Consegnato,2023-01-20,2023-01-24,Corriere Nazionale,4.68,22.91
ORD000114,1,2023-01-18,CUST00087,403006,1,37.26,,  Carta di credito  ,Consegnato,2023-01-21,2023-01-23,Corriere Nazionale,3.25,37.26
ORD000114,2,2023-01-18,CUST00087,602001,2,15.15,0.0,Carta di credito,Consegnato,2023-01-21,2023-01-23,Corriere Nazionale,3.25,30.3
ORD000115,1,2023-01-18,CUST00211,403004,1,13.82,0.0,Carta di credito,Consegnato,2023-01-21,2023-01-23,Corriere Nazionale,4.14,13.82
ORD000116,1,2023-01-18,CUST00378,502001,2,14.1,0.0,PayPal,Consegnato,2023-01-25,2023-01-31,EuroLogistics,10.15,28.2
ORD000117,1,2023-01-18,CUST00590,  503007  ,3,25.13,0.0,Carta di credito,Consegnato,2023-01-21,2023-01-29,EuroLogistics,6.38,75.39
ORD000118,1,2023-01-18,CUST00546,103005,1,210.09,0.0,Carta di credito,Consegnato,2023-01-24,2023-02-10,Global Shipping,16.92,210.09
ORD000118,2,2023-01-18,CUST00546,101001,2,874.89,0.0,Carta di credito,Consegnato,2023-01-24,2023-02-10,Global Shipping,16.92,1749.78
ORD000119,1,2023-01-18,CUST00599,503001,1,10.71,0.0,Contrassegno,Consegnato,2023-01-19,2023-01-21,Corriere Nazionale,4.55,10.71
ORD000119,2,2023-01-18,CUST00599,502002,1,"20,93",0.0,contrassegno,Consegnato,2023-01-19,2023-01-21,corriere nazionale,4.55,20.93
ORD000119,3,2023-01-18,CUST00599,603008,1,12.62,0.0,Contrassegno,Consegnato,2023-01-19,2023-01-21,Corriere Nazionale,4.55,12.62
ORD000119,4,2023-01-18,CUST00599,503001,1,10.71,0.0,Contrassegno,Consegnato,2023-01-19,2023-01-21,Corriere Nazionale,4.55,10.71
ORD000120,1,2023-01-18,CUST00340,503007,1,25.13,0.0,PayPal,Consegnato,2023-01-24,2023-01-30,EuroLogistics,10.62,25.13
ORD000120,1,2023-01-18,CUST00340,503007,1,25.13,0.0,PayPal,Consegnato,2023-01-24,2023-01-30,EuroLogistics,10.62,25.13
ORD000120,2,2023-01-18,CUST00340,503007,1,25.13,0.0,PayPal,Consegnato,2023-01-24,2023-01-30,EuroLogistics,10.62,25.13
ORD000120,3,2023-01-18,CUST00340,403004,1,13.82,,PayPal,CONSEGNATO,2023-01-24,2023-01-30,EuroLogistics,10.62,13.82
ORD000120,4,2023-01-18,CUST00340,503007,1,25.13,0.0,PayPal,Consegnato,2023-01-24,2023-01-30,EuroLogistics,10.62,25.13
ORD000121,1,2023-01-18,CUST00530,603008,1,12.62,0.0,BONIFICO BANCARIO,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.68,12.62
ORD000121,2,2023-01-18,CUST00530,402002,1,29.84,0.0,Bonifico bancario,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.68,29.84
ORD000121,3,2023-01-18,CUST00530,601001,1,14.99,,BONIFICO BANCARIO,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.68,14.99
ORD000121,4,2023-01-18,CUST00530,603008,1,12.62,0.0,Bonifico bancario,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.68,12.62
ORD000122,1,2023-01-18,CUST00213,601001,1,14.99,0.0,PayPal,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.47,14.99
ORD000122,2,2023-01-18,CUST00213,601001,1,14.99,0.0,  PayPal  ,Consegnato,2023-01-19,2023-01-22,Corriere Nazionale,5.47,14.99
ORD000122,3,18/01/2023,CUST00213,601001,1,14.99,0.0,PayPal,Consegnato,2023-01-19,2023-01-22,corriere nazionale,5.47,14.99
ORD000122,3,18/01/2023,CUST00213,601001,1,14.99,0.0,PayPal,Consegnato,2023-01-19,2023-01-22,corriere nazionale,5.47,14.99
ORD000123,1,2023-01-19,CUST00078,503007,2,25.13,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-02-05,Global Shipping,9.25,50.26
ORD000123,2,2023-01-19,CUST00078,503001,1,10.71,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-02-05,Global Shipping,9.25,10.71
ORD000124,1,2023-01-19,CUST00272,401003,1,"11,12",0.0,PayPal,Consegnato,2023-01-22,2023-02-09,Global Shipping,10.41,11.12
ORD000124,2,2023-01-19,CUST00272,401003,1,"11,12",0.0,PAYPAL,Consegnato,2023-01-22,2023-02-09,Global Shipping,10.41,11.12
ORD000125,1,2023-01-19,CUST00091,101001,1,874.89,,Bonifico bancario,Consegnato,2023-01-20,04-02-2023,Global Shipping,9.5,874.89
ORD000125,2,2023-01-19,CUST00091,603008,1,12.62,0.0,Bonifico bancario,Consegnato,2023-01-20,2023-02-04,  Global Shipping  ,9.5,12.62
ORD000125,3,2023-01-19,CUST00091,303004,1,13.45,0.0,Bonifico bancario,Consegnato,2023-01-20,2023-02-04,Global Shipping,9.5,13.45
ORD000126,1,2023-01-19,CUST00176,103007,1,380.3,0.0,PayPal,Consegnato,2023-01-22,2023-01-25,Corriere Nazionale,5.54,380.3
ORD000127,1,2023-01-19,CUST00551,603008,2,12.62,0.0,PayPal,Consegnato,2023-01-25,2023-01-30,EuroLogistics,9.78,25.24
ORD000128,1,2023-01-20,CUST00323,401001,-1,11.27,0.0,Carta di credito,Consegnato,2023-01-24,2023-02-06,Global Shipping,15.18,11.27
ORD000128,2,2023-01-20,CUST00323,403001,1,34.83,0.0,Carta di credito,Consegnato,2023-01-24,2023-02-06,Global Shipping,15.18,34.83
ORD000129,1,2023-01-20,CUST00382,103007,1,380.3,0.0,Contrassegno,Consegnato,2023-01-24,2023-01-28,Corriere Nazionale,5.57,380.3
ORD000129,2,2023-01-20,CUST00382,103003,1,130.55,0.0,Contrassegno,Consegnato,2023-01-24,2023-01-28,Corriere Nazionale,5.57,130.55
ORD000129,3,2023-01-20,CUST00382,103007,2,380.3,0.0,Contrassegno,Consegnato,2023-01-24,2023-01-28,Corriere Nazionale,5.57,760.6
ORD000130,1,2023-01-20,CUST00087,502005,2,28.38,0.0,PayPal,Consegnato,21/01/2023,2023-01-24,Corriere Nazionale,4.3,56.76
ORD000130,1,2023-01-20,CUST00087,502005,2,28.38,0.0,PayPal,Consegnato,21/01/2023,2023-01-24,Corriere Nazionale,4.3,56.76
ORD000130,2,2023-01-20,CUST00087,502006,1,"12,61",0.0,PayPal,Consegnato,2023-01-21,2023-01-24,Corriere Nazionale,4.3,12.61
ORD000130,3,2023-01-20,CUST00087,103007,1,380.3,0.0,PayPal,Consegnato,21/01/2023,2023-01-24,Corriere Nazionale,4.3,380.3
ORD000131,1,2023-01-20,CUST00272,603008,1,12.62,0.0,Carta di credito,Consegnato,2023-01-23,2023-02-03,Global Shipping,17.52,12.62
ORD000132,1,2023-01-20,CUST00156,503001,1,10.71,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-01-27,EuroLogistics,10.31,10.71
ORD000132,2,2023-01-20,CUST00156,401001,1,11.27,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-01-27,EuroLogistics,10.31,11.27
ORD000132,3,2023-01-20,CUST00156,503007,1,25.13,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-01-27,eurologistics,10.31,25.13
ORD000132,4,20-01-2023,CUST00156,503007,1,25.13,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-01-27,EuroLogistics,10.31,25.13
ORD000132,4,20-01-2023,CUST00156,503007,1,25.13,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-01-27,EuroLogistics,10.31,25.13
ORD000133,1,2023-01-20,CUST00272,103007,1,380.3,0.0,Carta di credito,Consegnato,2023-01-27,2023-02-15,Global Shipping,16.03,380.3
ORD000133,2,2023-01-20,CUST00272,201006,1,17.04,0.0,  Carta di credito  ,Consegnato,2023-01-27,2023-02-15,Global Shipping,16.03,17.04
ORD000133,3,2023-01-20,CUST00272,603008,2,12.62,0.0,Carta di credito,Consegnato,2023-01-27,15/02/2023,Global Shipping,16.03,25.24
ORD000133,4,2023-01-20,CUST00272,302006,1,132.4,16.0,Carta di credito,Consegnato,2023-01-27,2023-02-15,Global Shipping,16.03,132.4
ORD000134,1,2023-01-20,CUST00030,403003,1,34.87,0.0,PayPal,Consegnato,2023-01-20,2023-01-25,EuroLogistics,7.01,34.87
ORD000134,2,2023-01-20,CUST00030,402002,1,29.84,0.0,PayPal,Consegnato,2023-01-20,2023-01-25,EuroLogistics,7.01,29.84
ORD000135,1,2023-01-21,CUST00176,302003,1,142.93,0.0,Contrassegno,Consegnato,2023-01-23,2023-01-25,Corriere Nazionale,3.27,142.93
ORD000135,2,2023-01-21,CUST00176,301001,1,92.93,0.0,Contrassegno,Consegnato,2023-01-23,2023-01-25,Corriere Nazionale,3.27,92.93
ORD000136,1,2023-01-21,CUST00590,503001,1,10.71,0.0,Bonifico bancario,Consegnato,2023-01-26,2023-02-02,EuroLogistics,10.2,10.71
ORD000136,2,2023-01-21,CUST00590,503007,0,25.13,0.0,Bonifico bancario,Consegnato,2023-01-26,2023-02-02,EuroLogistics,10.2,50.26
ORD000136,3,2023-01-21,CUST00590,503001,2,10.71,,Bonifico bancario,Consegnato,2023-01-26,02-02-2023,EuroLogistics,10.2,21.42
ORD000136,4,2023-01-21,CUST00590,  503007  ,2,25.13,0.0,Bonifico bancario,Consegnato,2023-01-26,2023-02-02,EuroLogistics,10.2,50.26
ORD000137,1,2023-01-21,CUST00620,503001,1,"10,71",0.0,Bonifico bancario,Consegnato,2023-01-22,2023-01-26,Corriere Nazionale,4.34,10.71
ORD000138,1,2023-01-21,CUST00020,503007,1,25.13,0.0,Carta di credito,Annullato,,,,,25.13
ORD000139,1,2023-01-21,CUST00323,403006,1,37.26,0.0,PayPal,Consegnato,2023-01-24,2023-02-05,Global Shipping,17.96,37.26
ORD000139,2,2023-01-21,CUST00323,101006,1,8.57,0.0,PayPal,Consegnato,24/01/2023,2023-02-05,Global Shipping,17.96,8.57
ORD000139,3,2023-01-21,CUST00323,402004,2,20.26,,PayPal,Consegnato,2023-01-24,2023-02-05,Global Shipping,17.96,40.52
ORD000140,1,2023-01-21,CUST00045,203007,2,22.91,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-01-27,EuroLogistics,9.35,45.82
ORD000140,2,2023-01-21,CUST00045,103007,2,380.3,0.0,Bonifico bancario,Consegnato,2023-01-21,2023-01-27,EuroLogistics,9.35,760.6
ORD000141,1,2023-01-21,CUST00599,202003,1,40.14,0.0,Contrassegno,Consegnato,2023-01-22,2023-01-24,Corriere Nazionale,3.73,40.14
ORD000142,1,2023-01-21,CUST00078,501008,1,89.75,0.0,Carta di credito,Annullato,,,,,89.75
ORD000143,1,2023-01-22,CUST00485,303900,1,160.63,0.0,PayPal,Consegnato,2023-01-24,2023-01-26,Corriere Nazionale,3.37,160.63
ORD000144,1,2023-01-22,CUST00022,503001,0,10.71,0.0,PayPal,Consegnato,2023-01-23,2023-02-09,Global Shipping,13.84,21.42
ORD000144,2,2023-01-22,CUST00022,401003,0,11.12,0.0,PayPal,Consegnato,23/01/2023,2023-02-09,Global Shipping,13.84,33.36
ORD000145,1,2023-01-22,CUST00382,503007,1,"25,13",0.0,Bonifico bancario,Consegnato,2023-01-24,2023-01-26,Corriere Nazionale,4.4,25.13
ORD000146,1,2023-01-22,CUST00382,103007,1,380.3,,Contrassegno,Consegnato,2023-01-26,2023-01-30,Corriere Nazionale,3.58,380.3
ORD000147,1,2023-01-22,CUST00624,501006,0,80.09,0.0,Carta di credito,Consegnato,2023-01-24,2023-01-26,Corriere Nazionale,4.59,80.09
ORD000147,2,2023-01-22,CUST00624,501002,2,48.11,0.0,Carta di credito,Consegnato,2023-01-24,2023-01-26,Corriere Nazionale,4.59,96.22
ORD000147,3,2023-01-22,CUST00624,401003,1,11.12,0.0,Carta di credito,Consegnato,2023-01-24,26/01/2023,Corriere Nazionale,4.59,11.12
ORD000148,1,2023-01-22,CUST00198,603008,2,12.62,0.0,Carta di credito,Consegnato,2023-01-27,2023-02-02,EuroLogistics,8.88,25.24
ORD000149,1,2023-01-22,CUST00590,402004,1,20.26,0.0,Carta di credito,Consegnato,2023-01-25,2023-01-30,EuroLogistics,10.27,20.26
ORD000149,2,2023-01-22,CUST00590,402005,1,30.23,0.0,Carta di credito,Consegnato,2023-01-25,2023-01-30,EuroLogistics,10.27,30.23
ORD000150,1,2023-01-22,CUST00546,503001,3,10.71,0.0,Carta di credito,Consegnato,2023-01-25,2023-02-07,Global Shipping,13.18,32.13
ORD000150,2,2023-01-22,CUST00546,503001,2,10.71,0.0,Carta di credito,CONSEGNATO,2023-01-25,2023-02-07,Global Shipping,13.18,21.42
ORD000151,1,2023-01-23,CUST00374,103004,2,"167,17",0.0,PayPal,Consegnato,2023-01-26,2023-01-28,Corriere Nazionale,4.65,334.34
ORD000151,2,2023-01-23,CUST00374,101007,2,"1146,78",0.0,PayPal,consegnato,2023-01-26,2023-01-28,Corriere Nazionale,4.65,2293.56
ORD000151,3,2023-01-23,CUST00374,401003,2,11.12,0.0,paypal,Consegnato,2023-01-26,2023-01-28,Corriere Nazionale,4.65,22.24
ORD000151,4,2023-01-23,CUST00374,102002,1,46.84,,PayPal,Consegnato,2023-01-26,2023-01-28,Corriere Nazionale,4.65,46.84
ORD000152,1,2023-01-23,CUST00356,301001,1,92.93,0.0,Bonifico bancario,Annullato,2023-02-10,,Corriere Nazionale,5.38,92.93
ORD000152,2,2023-01-23,CUST00356,  202006  ,3,22.64,13.0,Bonifico bancario,Annullato,2023-02-10,,Corriere Nazionale,5.38,67.92
ORD000153,1,2023-01-23,CUST00551,401005,1,57.41,0.0,PayPal,Consegnato,2023-01-24,2023-01-31,EuroLogistics,7.59,57.41
ORD000154,1,2023-01-23,CUST00407,201001,2,107.39,,Carta di credito,Consegnato,2023-01-25,2023-02-10,Global Shipping,17.95,214.78
ORD000154,2,2023-01-23,CUST00407,401003,1,11.12,0.0,Carta di credito,Consegnato,2023-01-25,2023-02-10,Global Shipping,17.95,11.12
ORD000154,3,2023-01-23,CUST00407,301002,1,109.11,0.0,Carta di credito,CONSEGNATO,2023-01-25,2023-02-10,Global Shipping,17.95,109.11
ORD000154,4,2023-01-23,CUST00407,201005,1,116.82,11.0,Carta di credito,Consegnato,2023-01-25,2023-02-10,Global Shipping,17.95,116.82
ORD000155,1,2023-01-23,CUST00030,503007,1,25.13,0.0,PayPal,Consegnato,2023-01-27,2023-02-03,EuroLogistics,8.49,25.13
ORD000156,1,2023-01-24,CUST00171,401001,2,11.27,0.0,PayPal,Consegnato,2023-01-25,2023-01-31,EuroLogistics,9.44,22.54
ORD000157,1,2023-01-24,CUST00530,502004,1,15.76,0.0,Bonifico bancario,Consegnato,2023-01-30,2023-02-01,Corriere Nazionale,3.26,15.76
ORD000158,1,2023-01-24,CUST00229,603008,1,12.62,0.0,PayPal,Consegnato,2023-01-25,2023-01-27,Corriere Nazionale,5.93,12.62
ORD000158,2,2023-01-24,CUST00229,503002,1,15.95,0.0,PayPal,Consegnato,2023-01-25,2023-01-27,Corriere Nazionale,5.93,15.95
ORD000159,1,2023-01-24,CUST00051,501007,1,53.55,0.0,PayPal,consegnato,2023-01-26,2023-02-03,EuroLogistics,7.92,53.55
ORD000159,2,2023-01-24,CUST00051,501002,2,48.11,0.0,PayPal,Consegnato,2023-01-26,2023-02-03,EuroLogistics,7.92,96.22
ORD000160,1,2023-01-24,CUST00272,201006,1,17.04,0.0,Bonifico bancario,Annullato,,,,,17.04
ORD000161,1,2023-01-24,CUST00382,303002,1,160.63,14.0,Carta di credito,Consegnato,2023-01-31,2023-02-04,Corriere Nazionale,3.25,160.63
ORD000162,1,2023-01-24,CUST00273,303005,1,"15,79",19.0,Bonifico bancario,consegnato,2023-01-25,2023-01-27,Corriere Nazionale,3.88,15.79
ORD000162,2,2023-01-24,CUST00273,302003,1,142.93,0.0,Bonifico bancario,Consegnato,2023-01-25,2023-01-27,Corriere Nazionale,3.88,142.93
ORD000163,1,2023-01-24,CUST00211,103007,1,380.3,0.0,PayPal,Consegnato,2023-01-26,2023-01-30,Corriere Nazionale,4.44,380.3
ORD000164,1,2023-01-24,CUST00496,601001,2,14.99,0.0,Bonifico bancario,Consegnato,2023-01-27,2023-02-04,EuroLogistics,7.34,29.98
ORD000164,2,2023-01-24,CUST00496,203007,1,22.91,0.0,Bonifico bancario,Consegnato,2023-01-27,2023-02-04,EuroLogistics,7.34,22.91
ORD000165,1,2023-01-24,CUST00374,503001,1,10.71,0.0,BONIFICO BANCARIO,Consegnato,2023-01-29,2023-01-31,Corriere Nazionale,5.48,10.71
ORD000166,1,2023-01-25,CUST00375,602006,1,30.16,,PayPal,Consegnato,2023-01-28,2023-01-30,Corriere Nazionale,5.6,30.16
ORD000166,2,2023-01-25,CUST00375,603008,1,12.62,0.0,PayPal,CONSEGNATO,2023-01-28,2023-01-30,Corriere Nazionale,5.6,12.62
ORD000167,1,2023-01-25,CUST00529,601001,1,14.99,0.0,Carta di credito,Consegnato,2023-01-29,2023-02-01,Corriere Nazionale,3.05,14.99
ORD000168,1,2023-01-25,CUST00088,403006,1,37.26,0.0,PayPal,Annullato,,,,,37.26
ORD000169,1,2023-01-25,CUST00087,603007,1,13.48,0.0,Carta di credito,Consegnato,28-01-2023,2023-01-30,Corriere Nazionale,5.41,13.48
ORD000170,1,2023-01-25,CUST00340,603008,0,12.62,0.0,PayPal,Consegnato,2023-01-28,2023-02-05,EuroLogistics,6.47,12.62
ORD000170,2,2023-01-25,CUST00340,603008,-1,12.62,0.0,PayPal,Consegnato,2023-01-28,2023-02-05,EuroLogistics,6.47,12.62
ORD000170,3,2023-01-25,CUST00340,401003,2,11.12,0.0,PayPal,Consegnato,2023-01-28,2023-02-05,EuroLogistics,6.47,22.24
ORD000170,4,2023-01-25,CUST00340,603008,1,12.62,0.0,PayPal,Consegnato,2023-01-28,2023-02-05,EuroLogistics,6.47,12.62
ORD000171,1,2023-01-26,CUST00595,403006,2,37.26,0.0,paypal,Consegnato,2023-01-30,2023-02-02,Corriere Nazionale,4.54,74.52
ORD000171,2,26-01-2023,CUST00595,601001,1,14.99,0.0,PayPal,Consegnato,2023-01-30,2023-02-02,corriere nazionale,4.54,14.99
ORD000171,2,26-01-2023,CUST00595,601001,1,14.99,0.0,PayPal,Consegnato,2023-01-30,2023-02-02,  corriere nazionale  ,4.54,14.99
ORD000172,1,2023-01-26,CUST00367,102005,2,57.94,0.0,Bonifico bancario,Consegnato,2023-01-29,2023-02-15,Global Shipping,12.91,115.88
ORD000172,2,2023-01-26,CUST00367,103007,2,380.3,0.0,Bonifico bancario,Consegnato,2023-01-29,2023-02-15,Global Shipping,12.91,760.6
ORD000172,3,2023-01-26,CUST00367,101008,1,148.67,0.0,Bonifico bancario,Consegnato,2023-01-29,2023-02-15,Global Shipping,12.91,148.67
ORD000173,1,2023-01-26,CUST00020,502001,2,"14,1",0.0,Bonifico bancario,consegnato,2023-01-30,2023-02-19,Global Shipping,16.34,28.2
ORD000174,1,2023-01-26,CUST00211,601001,1,14.99,,CONTRASSEGNO,Consegnato,2023-01-27,2023-01-31,Corriere Nazionale,5.86,14.99
