product_code,data_rilevazione,quantita_disponibile
503007,2024-03-25,78
503007,2024-04-01,66
503007,2024-04-08,49
503007,2024-04-15,40
503007,2024-04-22,31
503007,2024-04-29,122
503007,2024-05-06,115
503007,2024-05-13,108
503007,2024-05-20,102
503007,2024-05-27,86
503007,2024-06-03,65
503007,2024-06-10,50
503007,2024-06-17,42
503007,2024-06-24,33
503007,2024-07-01,120
503007,2024-07-08,105
503007,2024-07-15,101
503007,2024-07-22,93
503007,2024-07-29,70
503007,2024-08-05,57
503007,2024-08-12,46
503007,2024-08-19,30
503007,2024-08-26,116
503007,2024-09-02,103
503007,2024-09-09,91
503007,2024-09-16,78
503007,2024-09-23,42
503007,2024-09-30,30
503007,2024-10-07,107
503007,2024-10-14,102
503007,2024-10-21,94
503007,2024-10-28,88
503007,2024-11-04,68
503007,2024-11-11,47
503007,2024-11-18,32
503007,2024-11-25,109
503007,2024-12-02,86
503007,2024-12-09,71
503007,2024-12-16,42
503007,2024-12-23,31
503007,2024-12-30,113
503007,2025-01-06,83
503007,2025-01-13,76
503007,2025-01-20,55
503007,2025-01-27,44
503007,2025-02-03,14
503007,2025-02-10,83
503007,2025-02-17,74
503007,2025-02-24,58
503007,2025-03-03,45
503007,2025-03-10,24
503007,2025-03-17,109
503007,2025-03-24,91
503007,2025-03-31,82
503007,2025-04-07,67
503007,2025-04-14,48
503007,2025-04-21,30
503007,2025-04-28,115
503007,2025-05-05,101
503007,2025-05-12,84
503007,2025-05-19,69
503007,2025-05-26,53
503007,2025-06-02,34
503007,2025-06-09,123
503007,2025-06-16,89
503007,2025-06-23,68
503007,2025-06-30,53
503007,2025-07-07,30
503007,2025-07-14,114
503007,2025-07-21,103
503007,2025-07-28,74
503007,2025-08-04,48
503007,2025-08-11,31
503007,2025-08-18,115
503007,2025-08-25,97
503007,2025-09-01,82
503007,2025-09-08,53
503007,2025-09-15,33
503007,2025-09-22,99
503007,2025-09-29,84
503007,2025-10-06,66
503007,2025-10-13,39
503007,2025-10-20,12
503007,2025-10-27,90
503007,2025-11-03,56
503007,2025-11-10,16
503007,2025-11-17,86
503007,2025-11-24,55
503007,2025-12-01,33
503007,2025-12-08,103
503007,2025-12-15,71
503007,2025-12-22,57
503007,2025-12-29,55
403006,2023-01-02,17
403006,2023-01-09,17
403006,2023-01-16,15
403006,2023-01-23,14
403006,2023-01-30,10
403006,2023-02-06,10
403006,2023-02-13,10
403006,2023-02-20,10
403006,2023-02-27,10
403006,2023-03-06,5
403006,2023-03-13,20
403006,2023-03-20,20
403006,2023-03-27,19
403006,2023-04-03,19
403006,2023-04-10,19
403006,2023-04-17,19
403006,2023-04-24,19
403006,2023-05-01,19
403006,2023-05-08,19
403006,2023-05-15,19
403006,2023-05-22,16
403006,2023-05-29,14
403006,2023-06-05,14
403006,2023-06-12,12
403006,2023-06-19,11
403006,2023-06-26,11
403006,2023-07-03,11
403006,2023-07-10,7
403006,2023-07-17,6
403006,2023-07-24,6
403006,2023-07-31,6
403006,2023-08-07,5
403006,2023-08-14,20
403006,2023-08-21,20
403006,2023-08-28,20
403006,2023-09-04,20
403006,2023-09-11,20
403006,2023-09-18,19
403006,2023-09-25,19
403006,2023-10-02,17
403006,2023-10-09,13
403006,2023-10-16,12
403006,2023-10-23,12
403006,2023-10-30,12
403006,2023-11-06,9
403006,2023-11-13,9
403006,2023-11-20,9
403006,2023-11-27,8
403006,2023-12-04,7
403006,2023-12-11,5
403006,2023-12-18,18
403006,2023-12-25,18
403006,2024-01-01,17
403006,2024-01-08,17
403006,2024-01-15,15
403006,2024-01-22,13
403006,2024-01-29,13
403006,2024-02-05,12
403006,2024-02-12,12
403006,2024-02-19,10
403006,2024-02-26,10
403006,2024-03-04,10
403006,2024-03-11,10
403006,2024-03-18,10
403006,2024-03-25,9
403006,2024-04-01,8
403006,2024-04-08,7
403006,2024-04-15,7
403006,2024-04-22,7
403006,2024-04-29,7
403006,2024-05-06,7
403006,2024-05-13,7
403006,2024-05-20,4
403006,2024-05-27,18
403006,2024-06-03,18
403006,2024-06-10,17
403006,2024-06-17,16
403006,2024-06-24,16
403006,2024-07-01,13
403006,2024-07-08,11
403006,2024-07-15,5
403006,2024-07-22,20
403006,2024-07-29,19
403006,2024-08-05,19
403006,2024-08-12,18
403006,2024-08-19,18
403006,2024-08-26,18
403006,2024-09-02,16
403006,2024-09-09,10
403006,2024-09-16,9
403006,2024-09-23,8
403006,2024-09-30,7
403006,2024-10-07,7
403006,2024-10-14,7
403006,2024-10-21,6
403006,2024-10-28,5
403006,2024-11-04,18
403006,2024-11-11,17
403006,2024-11-18,16
403006,2024-11-25,15
403006,2024-12-02,13
403006,2024-12-09,13
403006,2024-12-16,12
403006,2024-12-23,11
403006,2024-12-30,10
403006,2025-01-06,8
403006,2025-01-13,8
403006,2025-01-20,8
403006,2025-01-27,4
403006,2025-02-03,16
403006,2025-02-10,14
403006,2025-02-17,14
403006,2025-02-24,9
403006,2025-03-03,9
403006,2025-03-10,9
403006,2025-03-17,9
403006,2025-03-24,9
403006,2025-03-31,6
403006,2025-04-07,5
403006,2025-04-14,16
403006,2025-04-21,16
403006,2025-04-28,13
403006,2025-05-05,13
403006,2025-05-12,11
403006,2025-05-19,11
403006,2025-05-26,9
403006,2025-06-02,7
403006,2025-06-09,4
403006,2025-06-16,18
403006,2025-06-23,16
403006,2025-06-30,16
403006,2025-07-07,13
403006,2025-07-14,12
403006,2025-07-21,12
403006,2025-07-28,10
403006,2025-08-04,8
403006,2025-08-11,4
403006,2025-08-18,16
403006,2025-08-25,14
403006,2025-09-01,10
403006,2025-09-08,8
403006,2025-09-15,6
403006,2025-09-22,5
403006,2025-09-29,20
403006,2025-10-06,20
403006,2025-10-13,18
403006,2025-10-20,18
403006,2025-10-27,18
403006,2025-11-03,14
403006,2025-11-10,4
403006,2025-11-17,17
403006,2025-11-24,16
403006,2025-12-01,16
403006,2025-12-08,13
403006,2025-12-15,10
403006,2025-12-22,5
403006,2025-12-29,20
201006,2023-01-02,14
201006,2023-01-09,14
201006,2023-01-16,14
201006,2023-01-23,13
201006,2023-01-30,11
201006,2023-02-06,11
201006,2023-02-13,11
201006,2023-02-20,11
201006,2023-02-27,11
201006,2023-03-06,11
201006,2023-03-13,11
201006,2023-03-20,11
201006,2023-03-27,11
201006,2023-04-03,11
201006,2023-04-10,11
201006,2023-04-17,11
201006,2023-04-24,11
201006,2023-05-01,11
201006,2023-05-08,10
201006,2023-05-15,10
201006,2023-05-22,10
201006,2023-05-29,10
201006,2023-06-05,9
201006,2023-06-12,9
201006,2023-06-19,9
201006,2023-06-26,8
201006,2023-07-03,8
201006,2023-07-10,7
201006,2023-07-17,4
201006,2023-07-24,20
201006,2023-07-31,18
201006,2023-08-07,18
201006,2023-08-14,18
201006,2023-08-21,18
201006,2023-08-28,15
201006,2023-09-04,11
201006,2023-09-11,11
201006,2023-09-18,9
201006,2023-09-25,8
201006,2023-10-02,5
201006,2023-10-09,20
201006,2023-10-16,17
201006,2023-10-23,17
201006,2023-10-30,15
201006,2023-11-06,12
201006,2023-11-13,10
201006,2023-11-20,8
201006,2023-11-27,6
201006,2023-12-04,2
201006,2023-12-11,18
201006,2023-12-18,17
201006,2023-12-25,13
201006,2024-01-01,12
201006,2024-01-08,12
201006,2024-01-15,12
201006,2024-01-22,7
201006,2024-01-29,7
201006,2024-02-05,5
201006,2024-02-12,20
201006,2024-02-19,19
201006,2024-02-26,19
201006,2024-03-04,13
201006,2024-03-11,12
201006,2024-03-18,12
201006,2024-03-25,10
201006,2024-04-01,7
201006,2024-04-08,7
201006,2024-04-15,6
201006,2024-04-22,5
201006,2024-04-29,21
201006,2024-05-06,21
201006,2024-05-13,21
201006,2024-05-20,21
201006,2024-05-27,18
201006,2024-06-03,16
201006,2024-06-10,14
201006,2024-06-17,10
201006,2024-06-24,9
201006,2024-07-01,9
201006,2024-07-08,8
201006,2024-07-15,7
201006,2024-07-22,5
201006,2024-07-29,20
201006,2024-08-05,20
201006,2024-08-12,19
201006,2024-08-19,17
201006,2024-08-26,13
201006,2024-09-02,10
201006,2024-09-09,8
201006,2024-09-16,8
201006,2024-09-23,8
201006,2024-09-30,5
201006,2024-10-07,18
201006,2024-10-14,17
201006,2024-10-21,16
201006,2024-10-28,16
201006,2024-11-04,14
201006,2024-11-11,9
201006,2024-11-18,9
201006,2024-11-25,9
201006,2024-12-02,6
201006,2024-12-09,3
201006,2024-12-16,19
201006,2024-12-23,15
201006,2024-12-30,15
201006,2025-01-06,15
201006,2025-01-13,14
201006,2025-01-20,11
201006,2025-01-27,11
201006,2025-02-03,10
201006,2025-02-10,8
201006,2025-02-17,3
201006,2025-02-24,19
201006,2025-03-03,15
201006,2025-03-10,14
201006,2025-03-17,10
201006,2025-03-24,9
201006,2025-03-31,9
201006,2025-04-07,6
201006,2025-04-14,3
201006,2025-04-21,13
201006,2025-04-28,13
201006,2025-05-05,12
201006,2025-05-12,11
201006,2025-05-19,11
201006,2025-05-26,9
201006,2025-06-02,8
201006,2025-06-09,7
201006,2025-06-16,7
201006,2025-06-23,5
201006,2025-06-30,17
201006,2025-07-07,16
201006,2025-07-14,16
201006,2025-07-21,11
201006,2025-07-28,11
201006,2025-08-04,9
201006,2025-08-11,8
201006,2025-08-18,5
201006,2025-08-25,21
201006,2025-09-01,21
201006,2025-09-08,20
201006,2025-09-15,20
201006,2025-09-22,19
201006,2025-09-29,17
201006,2025-10-06,15
201006,2025-10-13,13
201006,2025-10-20,13
201006,2025-10-27,12
201006,2025-11-03,11
201006,2025-11-10,9
201006,2025-11-17,7
201006,2025-11-24,4
201006,2025-12-01,17
201006,2025-12-08,17
201006,2025-12-15,10
201006,2025-12-22,7
201006,2025-12-29,4
502004,2023-01-02,17
502004,2023-01-09,17
502004,2023-01-16,16
502004,2023-01-23,16
502004,2023-01-30,14
502004,2023-02-06,14
502004,2023-02-13,13
502004,2023-02-20,13
502004,2023-02-27,13
502004,2023-03-06,12
502004,2023-03-13,12
502004,2023-03-20,12
502004,2023-03-27,11
502004,2023-04-03,11
502004,2023-04-10,10
502004,2023-04-17,9
502004,2023-04-24,4
502004,2023-05-01,21
502004,2023-05-08,18
502004,2023-05-15,17
502004,2023-05-22,17
502004,2023-05-29,16
502004,2023-06-05,15
502004,2023-06-12,15
502004,2023-06-19,13
502004,2023-06-26,13
502004,2023-07-03,13
502004,2023-07-10,13
502004,2023-07-17,13
502004,2023-07-24,6
502004,2023-07-31,6
502004,2023-08-07,6
502004,2023-08-14,5
502004,2023-08-21,22
502004,2023-08-28,19
502004,2023-09-04,18
502004,2023-09-11,16
502004,2023-09-18,16
502004,2023-09-25,16
502004,2023-10-02,13
502004,2023-10-09,9
502004,2023-10-16,9
502004,2023-10-23,7
502004,2023-10-30,7
502004,2023-11-06,7
502004,2023-11-13,4
502004,2023-11-20,17
502004,2023-11-27,16
502004,2023-12-04,15
502004,2023-12-11,15
502004,2023-12-18,14
502004,2023-12-25,10
502004,2024-01-01,7
502004,2024-01-08,7
502004,2024-01-15,6
502004,2024-01-22,6
502004,2024-01-29,6
502004,2024-02-05,6
502004,2024-02-12,3
502004,2024-02-19,20
502004,2024-02-26,18
502004,2024-03-04,18
502004,2024-03-11,18
502004,2024-03-18,16
502004,2024-03-25,16
502004,2024-04-01,16
502004,2024-04-08,16
502004,2024-04-15,14
502004,2024-04-22,14
502004,2024-04-29,13
502004,2024-05-06,10
502004,2024-05-13,10
502004,2024-05-20,7
502004,2024-05-27,7
502004,2024-06-03,6
502004,2024-06-10,6
502004,2024-06-17,5
502004,2024-06-24,20
502004,2024-07-01,20
502004,2024-07-08,20
502004,2024-07-15,19
502004,2024-07-22,19
502004,2024-07-29,16
502004,2024-08-05,14
502004,2024-08-12,11
502004,2024-08-19,11
502004,2024-08-26,11
502004,2024-09-02,10
502004,2024-09-09,9
502004,2024-09-16,9
502004,2024-09-23,8
502004,2024-09-30,8
502004,2024-10-07,7
502004,2024-10-14,5
502004,2024-10-21,18
502004,2024-10-28,17
502004,2024-11-04,14
502004,2024-11-11,13
502004,2024-11-18,10
502004,2024-11-25,10
502004,2024-12-02,10
502004,2024-12-09,9
502004,2024-12-16,8
502004,2024-12-23,8
502004,2024-12-30,8
502004,2025-01-06,7
502004,2025-01-13,7
502004,2025-01-20,6
502004,2025-01-27,6
502004,2025-02-03,6
502004,2025-02-10,3
502004,2025-02-17,19
502004,2025-02-24,15
502004,2025-03-03,14
502004,2025-03-10,13
502004,2025-03-17,13
502004,2025-03-24,9
502004,2025-03-31,5
502004,2025-04-07,19
502004,2025-04-14,12
502004,2025-04-21,9
502004,2025-04-28,9
502004,2025-05-05,7
502004,2025-05-12,6
502004,2025-05-19,3
502004,2025-05-26,20
502004,2025-06-02,19
502004,2025-06-09,19
502004,2025-06-16,18
502004,2025-06-23,13
502004,2025-06-30,12
502004,2025-07-07,7
502004,2025-07-14,6
502004,2025-07-21,6
502004,2025-07-28,2
502004,2025-08-04,19
502004,2025-08-11,18
502004,2025-08-18,18
502004,2025-08-25,13
502004,2025-09-01,13
502004,2025-09-08,9
502004,2025-09-15,7
502004,2025-09-22,7
502004,2025-09-29,4
502004,2025-10-06,20
502004,2025-10-13,19
502004,2025-10-20,19
502004,2025-10-27,18
502004,2025-11-03,10
502004,2025-11-10,3
502004,2025-11-17,15
502004,2025-11-24,11
502004,2025-12-01,11
502004,2025-12-08,8
502004,2025-12-15,3
502004,2025-12-22,16
502004,2025-12-29,16
202001,2023-01-02,20
202001,2023-01-09,20
202001,2023-01-16,20
202001,2023-01-23,20
202001,2023-01-30,20
202001,2023-02-06,20
202001,2023-02-13,20
202001,2023-02-20,20
202001,2023-02-27,18
202001,2023-03-06,17
202001,2023-03-13,16
202001,2023-03-20,15
202001,2023-03-27,15
202001,2023-04-03,15
202001,2023-04-10,15
202001,2023-04-17,14
202001,2023-04-24,14
202001,2023-05-01,14
202001,2023-05-08,12
202001,2023-05-15,12
202001,2023-05-22,10
202001,2023-05-29,10
202001,2023-06-05,8
202001,2023-06-12,8
202001,2023-06-19,7
202001,2023-06-26,7
202001,2023-07-03,4
202001,2023-07-10,21
202001,2023-07-17,21
202001,2023-07-24,20
202001,2023-07-31,20
202001,2023-08-07,20
202001,2023-08-14,20
202001,2023-08-21,19
202001,2023-08-28,19
202001,2023-09-04,18
202001,2023-09-11,18
202001,2023-09-18,18
202001,2023-09-25,17
202001,2023-10-02,17
202001,2023-10-09,16
202001,2023-10-16,16
202001,2023-10-23,16
202001,2023-10-30,16
202001,2023-11-06,12
202001,2023-11-13,4
202001,2023-11-20,18
202001,2023-11-27,17
202001,2023-12-04,13
202001,2023-12-11,12
202001,2023-12-18,10
202001,2023-12-25,7
202001,2024-01-01,7
202001,2024-01-08,4
202001,2024-01-15,18
202001,2024-01-22,17
202001,2024-01-29,16
202001,2024-02-05,16
202001,2024-02-12,14
202001,2024-02-19,14
202001,2024-02-26,12
202001,2024-03-04,12
202001,2024-03-11,11
202001,2024-03-18,11
202001,2024-03-25,8
202001,2024-04-01,8
202001,2024-04-08,8
202001,2024-04-15,8
202001,2024-04-22,6
202001,2024-04-29,6
202001,2024-05-06,6
202001,2024-05-13,2
202001,2024-05-20,19
202001,2024-05-27,16
202001,2024-06-03,13
202001,2024-06-10,9
202001,2024-06-17,9
202001,2024-06-24,6
202001,2024-07-01,5
202001,2024-07-08,19
202001,2024-07-15,17
202001,2024-07-22,14
202001,2024-07-29,14
202001,2024-08-05,14
202001,2024-08-12,14
202001,2024-08-19,12
202001,2024-08-26,6
202001,2024-09-02,6
202001,2024-09-09,4
202001,2024-09-16,19
202001,2024-09-23,17
202001,2024-09-30,15
202001,2024-10-07,10
202001,2024-10-14,8
202001,2024-10-21,8
202001,2024-10-28,6
202001,2024-11-04,1
202001,2024-11-11,18
202001,2024-11-18,16
202001,2024-11-25,14
202001,2024-12-02,10
202001,2024-12-09,9
202001,2024-12-16,6
202001,2024-12-23,3
202001,2024-12-30,18
202001,2025-01-06,18
202001,2025-01-13,14
202001,2025-01-20,12
202001,2025-01-27,12
202001,2025-02-03,10
202001,2025-02-10,9
202001,2025-02-17,9
202001,2025-02-24,8
202001,2025-03-03,6
202001,2025-03-10,5
202001,2025-03-17,21
202001,2025-03-24,18
202001,2025-03-31,17
202001,2025-04-07,12
202001,2025-04-14,12
202001,2025-04-21,8
202001,2025-04-28,5
202001,2025-05-05,21
202001,2025-05-12,15
202001,2025-05-19,11
202001,2025-05-26,11
202001,2025-06-02,11
202001,2025-06-09,9
202001,2025-06-16,9
202001,2025-06-23,8
202001,2025-06-30,6
202001,2025-07-07,5
202001,2025-07-14,22
202001,2025-07-21,21
202001,2025-07-28,19
202001,2025-08-04,18
202001,2025-08-11,16
202001,2025-08-18,16
202001,2025-08-25,16
202001,2025-09-01,13
202001,2025-09-08,11
202001,2025-09-15,6
202001,2025-09-22,5
202001,2025-09-29,20
202001,2025-10-06,19
202001,2025-10-13,15
202001,2025-10-20,15
202001,2025-10-27,13
202001,2025-11-03,8
202001,2025-11-10,6
202001,2025-11-17,0
202001,2025-11-24,15
202001,2025-12-01,11
202001,2025-12-08,8
202001,2025-12-15,8
202001,2025-12-22,4
202001,2025-12-29,21
401004,2023-01-02,14
401004,2023-01-09,13
401004,2023-01-16,13
401004,2023-01-23,13
401004,2023-01-30,13
401004,2023-02-06,13
401004,2023-02-13,11
401004,2023-02-20,11
401004,2023-02-27,9
401004,2023-03-06,9
401004,2023-03-13,8
401004,2023-03-20,8
401004,2023-03-27,8
401004,2023-04-03,8
401004,2023-04-10,8
401004,2023-04-17,8
401004,2023-04-24,8
401004,2023-05-01,8
401004,2023-05-08,6
401004,2023-05-15,5
401004,2023-05-22,21
401004,2023-05-29,21
401004,2023-06-05,19
401004,2023-06-12,16
401004,2023-06-19,15
401004,2023-06-26,15
401004,2023-07-03,15
401004,2023-07-10,15
401004,2023-07-17,14
401004,2023-07-24,12
401004,2023-07-31,9
401004,2023-08-07,9
401004,2023-08-14,9
401004,2023-08-21,9
401004,2023-08-28,8
401004,2023-09-04,8
401004,2023-09-11,8
401004,2023-09-18,6
401004,2023-09-25,6
401004,2023-10-02,6
401004,2023-10-09,6
401004,2023-10-16,6
401004,2023-10-23,4
401004,2023-10-30,20
401004,2023-11-06,20
401004,2023-11-13,20
401004,2023-11-20,17
401004,2023-11-27,16
401004,2023-12-04,16
401004,2023-12-11,15
401004,2023-12-18,15
401004,2023-12-25,12
401004,2024-01-01,12
401004,2024-01-08,11
401004,2024-01-15,11
401004,2024-01-22,10
401004,2024-01-29,10
401004,2024-02-05,10
401004,2024-02-12,10
401004,2024-02-19,10
401004,2024-02-26,10
401004,2024-03-04,8
401004,2024-03-11,5
401004,2024-03-18,21
401004,2024-03-25,20
401004,2024-04-01,20
401004,2024-04-08,20
401004,2024-04-15,20
401004,2024-04-22,20
401004,2024-04-29,20
401004,2024-05-06,17
401004,2024-05-13,17
401004,2024-05-20,15
401004,2024-05-27,15
401004,2024-06-03,13
401004,2024-06-10,13
401004,2024-06-17,13
401004,2024-06-24,12
401004,2024-07-01,9
401004,2024-07-08,7
401004,2024-07-15,7
401004,2024-07-22,7
401004,2024-07-29,7
401004,2024-08-05,5
401004,2024-08-12,19
401004,2024-08-19,19
401004,2024-08-26,18
401004,2024-09-02,15
401004,2024-09-09,15
401004,2024-09-16,13
401004,2024-09-23,9
401004,2024-09-30,5
401004,2024-10-07,20
401004,2024-10-14,20
401004,2024-10-21,17
401004,2024-10-28,17
401004,2024-11-04,15
401004,2024-11-11,11
401004,2024-11-18,10
401004,2024-11-25,9
401004,2024-12-02,8
401004,2024-12-09,8
401004,2024-12-16,8
401004,2024-12-23,4
401004,2024-12-30,20
401004,2025-01-06,19
401004,2025-01-13,16
401004,2025-01-20,15
401004,2025-01-27,14
401004,2025-02-03,13
401004,2025-02-10,13
401004,2025-02-17,12
401004,2025-02-24,12
401004,2025-03-03,12
401004,2025-03-10,9
401004,2025-03-17,7
401004,2025-03-24,6
401004,2025-03-31,6
401004,2025-04-07,6
401004,2025-04-14,4
401004,2025-04-21,18
401004,2025-04-28,15
401004,2025-05-05,15
401004,2025-05-12,11
401004,2025-05-19,11
401004,2025-05-26,11
401004,2025-06-02,11
401004,2025-06-09,5
401004,2025-06-16,20
401004,2025-06-23,19
401004,2025-06-30,17
401004,2025-07-07,14
401004,2025-07-14,14
401004,2025-07-21,9
401004,2025-07-28,9
401004,2025-08-04,3
401004,2025-08-11,19
401004,2025-08-18,17
401004,2025-08-25,17
401004,2025-09-01,15
401004,2025-09-08,15
401004,2025-09-15,14
401004,2025-09-22,7
401004,2025-09-29,5
401004,2025-10-06,18
401004,2025-10-13,18
401004,2025-10-20,18
401004,2025-10-27,13
401004,2025-11-03,10
401004,2025-11-10,6
401004,2025-11-17,6
401004,2025-11-24,2
401004,2025-12-01,17
401004,2025-12-08,15
401004,2025-12-15,13
401004,2025-12-22,7
401004,2025-12-29,7
101005,2023-01-02,13
101005,2023-01-09,13
101005,2023-01-16,13
101005,2023-01-23,13
101005,2023-01-30,11
101005,2023-02-06,10
101005,2023-02-13,9
101005,2023-02-20,9
101005,2023-02-27,9
101005,2023-03-06,7
101005,2023-03-13,6
101005,2023-03-20,6
101005,2023-03-27,6
101005,2023-04-03,6
101005,2023-04-10,5
101005,2023-04-17,4
101005,2023-04-24,17
101005,2023-05-01,17
101005,2023-05-08,17
101005,2023-05-15,17
101005,2023-05-22,17
101005,2023-05-29,17
101005,2023-06-05,17
101005,2023-06-12,16
101005,2023-06-19,15
101005,2023-06-26,14
101005,2023-07-03,14
101005,2023-07-10,14
101005,2023-07-17,14
101005,2023-07-24,14
101005,2023-07-31,13
101005,2023-08-07,11
101005,2023-08-14,10
101005,2023-08-21,10
101005,2023-08-28,10
101005,2023-09-04,10
101005,2023-09-11,10
101005,2023-09-18,9
101005,2023-09-25,8
101005,2023-10-02,6
101005,2023-10-09,3
101005,2023-10-16,17
101005,2023-10-23,17
101005,2023-10-30,17
101005,2023-11-06,15
101005,2023-11-13,12
101005,2023-11-20,10
101005,2023-11-27,10
101005,2023-12-04,10
101005,2023-12-11,10
101005,2023-12-18,10
101005,2023-12-25,9
101005,2024-01-01,9
101005,2024-01-08,9
101005,2024-01-15,9
101005,2024-01-22,8
101005,2024-01-29,8
101005,2024-02-05,8
101005,2024-02-12,7
101005,2024-02-19,7
101005,2024-02-26,6
101005,2024-03-04,2
101005,2024-03-11,13
101005,2024-03-18,12
101005,2024-03-25,11
101005,2024-04-01,9
101005,2024-04-08,9
101005,2024-04-15,9
101005,2024-04-22,9
101005,2024-04-29,9
101005,2024-05-06,9
101005,2024-05-13,8
101005,2024-05-20,5
101005,2024-05-27,3
101005,2024-06-03,16
101005,2024-06-10,16
101005,2024-06-17,12
101005,2024-06-24,9
101005,2024-07-01,7
101005,2024-07-08,7
101005,2024-07-15,6
101005,2024-07-22,6
101005,2024-07-29,6
101005,2024-08-05,6
101005,2024-08-12,3
101005,2024-08-19,14
101005,2024-08-26,11
101005,2024-09-02,10
101005,2024-09-09,9
101005,2024-09-16,7
101005,2024-09-23,6
101005,2024-09-30,5
101005,2024-10-07,3
101005,2024-10-14,14
101005,2024-10-21,11
101005,2024-10-28,10
101005,2024-11-04,9
101005,2024-11-11,6
101005,2024-11-18,6
101005,2024-11-25,0
101005,2024-12-02,11
101005,2024-12-09,8
101005,2024-12-16,6
101005,2024-12-23,5
101005,2024-12-30,4
101005,2025-01-06,17
101005,2025-01-13,16
101005,2025-01-20,15
101005,2025-01-27,14
101005,2025-02-03,14
101005,2025-02-10,10
101005,2025-02-17,7
101005,2025-02-24,7
101005,2025-03-03,6
101005,2025-03-10,0
101005,2025-03-17,14
101005,2025-03-24,14
101005,2025-03-31,13
101005,2025-04-07,9
101005,2025-04-14,4
101005,2025-04-21,17
101005,2025-04-28,16
101005,2025-05-05,14
101005,2025-05-12,14
101005,2025-05-19,14
101005,2025-05-26,13
101005,2025-06-02,13
101005,2025-06-09,13
101005,2025-06-16,9
101005,2025-06-23,8
101005,2025-06-30,5
101005,2025-07-07,4
101005,2025-07-14,17
